telescopes,bjd_alt,bjd,RA_move,DEC_move,fwhm,PWV,diff_flux_pwv,diff_flux,diff_flux_use,diff_flux_use_key,diff_error
Ganymede,0.2783391002565623,2458668.515439782,0.14711644686758518,1.054734003264457,4.809999942779541,5.08998540031802,1.0028095184588603,1.0022339159420246,1.0028095184588603,0.0,0.002531963404688569
Ganymede,0.27891760012134914,2458668.5160182817,0.20113514550030231,1.0363439400680363,5.050000190734863,5.092125428519002,0.9971052560128857,0.996513307175504,0.9971052560128857,0.0,0.002515713171418341
Ganymede,0.27949599986895923,2458668.5165966814,0.333957077935338,1.468654163647443,5.110000133514404,5.094265454997294,1.0086168311243564,1.0079990234085112,1.0086168311243564,0.0,0.0025424275874612315
Ganymede,0.2800721001811326,2458668.5171727818,0.3149529732763767,1.2323524137027562,5.170000076293945,5.095768500537783,1.003309094408229,1.0026778917637693,1.003309094408229,0.0,0.0025244318184929164
Ganymede,0.2806519998237491,2458668.5177526814,0.48460182920098305,1.571315445471555,4.880000114440918,5.094515750267551,0.9990632286813548,0.9984255548482411,0.9990632286813548,0.0,0.002510098616763926
Ganymede,0.28122900025919084,2458668.518329682,0.3517388291656971,1.7711330284364522,4.75,5.093269499660701,1.000832314086281,1.0001852587301716,1.000832314086281,0.0,0.002513126766959612
Ganymede,0.28180820001289253,2458668.5189088816,0.18242709711194038,1.8358412836678326,4.579999923706055,5.091020000263713,1.003645174632984,1.0029914150766472,1.003645174632984,0.0,0.002517269340380553
Ganymede,0.2823866998776794,2458668.5194873814,0.28937675431370735,1.7270860155113041,4.739999771118164,5.08849999949286,0.9995663502513832,0.9989120512925297,0.9995663502513832,0.0,0.002504501598691094
Ganymede,0.28296440020203595,2458668.520065082,0.24592647328972816,1.934973903466016,4.289999961853027,5.094899916046852,1.0022405187012606,1.0015610131487644,1.0022405187012606,0.0,0.0025090973417674412
Ganymede,0.2835418998263777,2458668.5206425814,0.3296641893684864,1.7489344258792698,4.460000038146973,5.114444080297296,0.9978707589086869,0.997140490566572,0.9978707589086869,0.0,0.0024928595286319035
Ganymede,0.2841255000792444,2458668.5212261816,0.3040456436574459,1.6373805929906666,4.5,5.134008099163715,0.9963478655941104,0.995566087786618,0.9963478655941104,0.0,0.002487475464637012
Ganymede,0.28470250004902486,2458668.5218031816,0.32111084647476673,1.5311266337521374,4.409999847412109,5.1348322314662385,1.0020361674320082,1.001242720340377,1.0020361674320082,0.0,0.0024993509487910956
Ganymede,0.28528170026838784,2458668.522382382,0.354087108746171,1.4017505054362118,4.380000114440918,5.135659339026046,0.9977078058128477,0.9969117882158403,0.9977078058128477,0.0,0.0024838581733900803
Ganymede,0.28586159991100435,2458668.5229622815,0.22534305788576603,1.5411722515709698,4.050000190734863,5.13840188054203,1.0040179390476516,1.0032083033665378,1.0040179390476516,0.0,0.002495588532735277
Ganymede,0.2864408001303673,2458668.5235414817,0.05576666630804539,1.6797940884716809,4.269999980926514,5.142476118569313,0.9992957392349652,0.9984793491782349,0.9992957392349652,0.0,0.0024815353212188805
Ganymede,0.2870196999982,2458668.5241203816,0.20408090390264988,1.7176143717952073,4.389999866485596,5.146548728540579,1.0050830119717655,1.0042521173188952,1.0050830119717655,0.0,0.0024932795745954777
Ganymede,0.2875961001962424,2458668.5246967818,0.06197107769548893,1.800891098100692,4.53000020980835,5.150603426619887,1.0006208697563108,0.9997851379022777,1.0006208697563108,0.0,0.0024795551577270632
Ganymede,0.28817300004884605,2458668.5252736816,0.039737338200211525,1.7662126836366951,4.300000190734863,5.154662193201356,1.0051672972221455,1.0043202925372021,1.0051672972221455,0.0,0.0024892926240961395
Ganymede,0.28875010013580327,2458668.5258507817,0.14853964187204838,1.8112439145334065,4.110000133514404,5.158721775448717,1.0038379893443308,1.0029856360258986,1.0038379893443308,0.0,0.0024836880726379408
Ganymede,0.28932779999449854,2458668.5264284816,0.16357702482491732,1.7918857359327376,3.6600000858306885,5.162786241864129,1.0013576988116,1.0005018290717174,1.0013576988116,0.0,0.0024737014882650643
Ganymede,0.28990650009363894,2458668.5270071817,0.20234423596411943,1.9693529778160155,3.700000047683716,5.1668572237793775,0.9965383934388369,0.995681809806749,0.9965383934388369,0.0,0.0024625526805471466
Ganymede,0.2904833999462426,2458668.5275840815,0.3075768994167447,2.0292813130654395,3.630000114440918,5.170915993636613,0.994024089967512,0.99316559478339,0.994024089967512,0.0,0.002455862623282647
Ganymede,0.29106050003319983,2458668.5281611816,0.259768039919436,1.8239469774998724,3.309999942779541,5.174975575883974,1.0014196968325344,1.0005514078456808,1.0014196968325344,0.0,0.0024761413132914824
Ganymede,0.2916375000029803,2458668.5287381816,0.25340723618865013,1.7023735591210425,3.380000114440918,5.177064583573614,1.002661210288005,1.0017937485407025,1.002661210288005,0.0,0.002476644266776296
Ganymede,0.2922144999727607,2458668.5293151815,0.37492457404732704,1.6899627395905554,3.3399999141693115,5.179142083660786,1.00029397800477,0.9994311020143714,1.00029397800477,0.0,0.0024693491780427815
Ganymede,0.2927929998375476,2458668.5298936814,0.2268267162144184,1.7020479789935052,3.2699999809265137,5.174413465998509,1.0052260695074087,1.0043781235839488,1.0052260695074087,0.0,0.0024809268630958487
Ganymede,0.29337150016799574,2458668.5304721817,0.2633831277489662,1.612026450689882,3.630000114440918,5.164911235054303,1.0040577146338479,1.0032416442480152,1.0040577146338479,0.0,0.0024783515816893037
Ganymede,0.293948900140822,2458668.5310495817,0.31689784303307533,1.5964235072024167,3.569999933242798,5.154105486222334,1.005638524479259,1.004855559313312,1.005638524479259,0.0,0.0024785586298439054
Ganymede,0.294526700116694,2458668.5316273817,0.351674847304821,1.651218552608043,3.390000104904175,5.136633495685166,0.998730246097441,0.9980027749133493,0.998730246097441,0.0,0.0024557991319301285
Ganymede,0.2951050998643041,2458668.5322057814,0.4106898680329323,1.6323257093317807,3.549999952316284,5.119140495410575,1.0002162730341355,0.9995382359334652,1.0002162730341355,0.0,0.0024560931312311626
Ganymede,0.29568369984626774,2458668.5327843814,0.4795936420559883,1.721859582234174,3.5199999809265137,5.1087194992583695,1.0002011000132138,0.9995572853386654,1.0002011000132138,0.0,0.0024546504835358854
Ganymede,0.2962622001767159,2458668.5333628817,0.45576643012464046,1.8335136850364506,3.490000009536743,5.100493627993011,1.000423202117908,0.9998085785541578,1.000423202117908,0.0,0.002451166135899314
Ganymede,0.29683990003541116,2458668.5339405816,0.6205838080495596,2.0060154874809086,3.5299999713897705,5.092277623066463,1.0019730706029621,1.0013870692900328,1.0019730706029621,0.0,0.0024547322205802327
Ganymede,0.29741750024259095,2458668.534518182,0.7169053088873625,1.8962925081141293,3.640000104904175,5.084063266944186,0.9982074912730495,0.9976534486613466,0.9982074912730495,0.0,0.00244532668677765
Ganymede,0.29799890024587516,2458668.535099582,0.6451485808938742,2.055063605774194,3.4800000190734863,5.075796248410791,0.9976472690701521,0.997123514352703,0.9976472690701521,0.0,0.0024399677463224447
Ganymede,0.29857660010457043,2458668.5356772817,0.5882058832794428,1.972739525604993,3.5399999618530273,5.067580250105948,0.9991373677006467,0.9986429326883015,0.9991373677006467,0.0,0.0024403929000517597
Ganymede,0.2991558999754489,2458668.5362565815,0.5606969185173512,1.866164751816541,3.75,5.059342850454098,1.0061415293283433,1.005674071778306,1.0061415293283433,0.0,0.0024556492952554822
Ganymede,0.29973369995132093,2458668.5368343815,0.5627876254729927,1.6952840317972004,3.450000047683716,5.051126852149254,0.9995674800995408,0.9991334482798016,0.9995674800995408,0.0,0.0024405347444852376
Ganymede,0.3003121001645923,2458668.5374127817,0.6854699584655464,1.7043266627006233,3.2200000286102295,5.042900974262192,1.003640679732026,1.0032354212031565,1.003640679732026,0.0,0.0024518991772988045
Ganymede,0.3008882000111044,2458668.5379888816,0.6885299750138074,1.8922147485427558,3.1600000858306885,5.035052585394819,0.9979568304837718,0.997583470627426,0.9979568304837718,0.0,0.002437190927633836
Ganymede,0.30146599998697643,2458668.5385666816,0.7120503180194646,1.900823172647506,3.2899999618530273,5.029027755310427,1.0000456185841173,0.9996969995001014,1.0000456185841173,0.0,0.0024387383180517527
Ganymede,0.30204379996284847,2458668.5391444815,0.7093710154294968,1.6980750975199044,3.3499999046325684,5.0230029300817565,1.000064634830776,0.999741569382396,1.000064634830776,0.0,0.002438398962115247
Ganymede,0.3026207999326289,2458668.5397214815,0.7233962398022413,1.654143497813493,3.2799999713897705,5.022346250070408,1.0030778511127039,1.00276705406442,1.0030778511127039,0.0,0.00244213273077957
Ganymede,0.30319779990240936,2458668.5402984815,0.7752636279910803,1.7010614429600537,3.3299999237060547,5.022761666604081,1.0034457360213518,1.003145694771689,1.0034457360213518,0.0,0.0024377541564382273
Ganymede,0.3037763002328575,2458668.540876982,0.822602516040206,1.7102176216430962,3.25,5.026743254914478,0.9985234216976968,0.9982274820544277,0.9985234216976968,0.0,0.0024278641392584013
Ganymede,0.3043514999561012,2458668.5414521815,0.8697624709457159,1.72053108131513,3.359999895095825,5.035440754022643,1.0048595671917941,1.00455361991209,1.0048595671917941,0.0,0.002440453547978269
Ganymede,0.30492849992588167,2458668.5420291815,0.8510389756411314,1.571646427270025,3.390000104904175,5.0439921666081045,1.0018245000267463,1.0015118527648843,1.0018245000267463,0.0,0.002429688820505762
Ganymede,0.30550770014524464,2458668.5426083817,0.8329176362603903,1.7374439588747919,3.2799999713897705,5.043575083081429,1.0041020445390216,1.0038016174147155,1.0041020445390216,0.0,0.002433580716242049
Ganymede,0.3060862000100315,2458668.5431868816,0.9217407312244177,1.8090312234126031,3.4000000953674316,5.043158583270525,1.001326882858299,1.0010401250571797,1.001326882858299,0.0,0.0024251611141582457
Ganymede,0.3066626002080739,2458668.543763282,0.8907985202968121,1.7364917821250856,3.319999933242798,5.041156341880547,1.0026799350552644,1.0024092194432728,1.0026799350552644,0.0,0.0024248143910222827
Ganymede,0.307240999955684,2458668.5443416815,0.7828831188380718,1.777642325963825,3.309999942779541,5.038161671773116,1.0000592327274194,0.999807900985675,1.0000592327274194,0.0,0.002413496454356089
Ganymede,0.3078221000730992,2458668.5449227816,0.861764457076788,1.6844480871222913,3.309999942779541,5.035153222316487,1.0009073708146323,1.0006743898353359,1.0009073708146323,0.0,0.0024127153860543185
Ganymede,0.3083999000489712,2458668.5455005816,0.8266181871294975,1.750612975563854,3.390000104904175,5.032162146507456,0.9986487713046113,0.9984347047023546,0.9986487713046113,0.0,0.002406283387594459
Ganymede,0.3089791002683342,2458668.546079782,0.8616319671273232,1.7544791200198233,3.309999942779541,5.029163284257224,0.9956674796019158,0.9954723076791266,0.9956674796019158,0.0,0.0023939114918156844
Ganymede,0.3095561998896301,2458668.5466568815,0.7825922891497612,1.8242703848518431,3.259999990463257,5.026175805157256,0.9982421910125151,0.9980646628197702,0.9982421910125151,0.0,0.0023972057467821347
Ganymede,0.3101339002139867,2458668.547234582,0.7851203291211277,1.8879425846971571,3.319999933242798,5.023184731758888,1.002030764243171,1.0018706840205722,1.002030764243171,0.0,0.0024064253987527238
Ganymede,0.31071240007877354,2458668.5478130816,0.7899407928343862,1.7464169287122786,3.3499999046325684,5.020190061651457,0.9953507670608774,0.9952096642363778,0.9953507670608774,0.0,0.002391150654994108
Ganymede,0.31129220006987457,2458668.5483928816,0.7527895232196897,1.7005707160569727,3.3399999141693115,5.017188202947226,1.0044174514098243,1.0042929802783542,1.0044174514098243,0.0,0.0024121383664119146
Ganymede,0.3118700000457466,2458668.5489706816,0.7833683246280998,1.664534839335829,3.4100000858306885,5.014197127138195,0.9993328962928298,0.9992266750437967,0.9993328962928298,0.0,0.0023992413141928405
Ganymede,0.312446400243789,2458668.549547082,0.7128303030040115,1.67340033268556,3.2200000286102295,5.023301997977614,1.0022756322557198,1.00215947819781,1.0022756322557198,0.0,0.002403978861383215
Ganymede,0.31302410010248427,2458668.5501247817,0.6894679421093315,1.7343554585240781,3.25,5.033286003964305,1.001612390995756,1.0014846509378845,1.001612390995756,0.0,0.002397631270937873
Ganymede,0.3136004001833499,2458668.5507010818,0.6400532254483551,1.7688972256146371,3.0199999809265137,5.041714502302677,0.9980334160510481,0.9978979323438056,0.9980334160510481,0.0,0.0023875230205015773
Ganymede,0.3141795999370516,2458668.5512802815,0.6412447289330885,1.667478074785322,3.180000066757202,5.048804916556472,0.9992688642506933,0.9991278714648603,0.9992688642506933,0.0,0.0023850664279509077
Ganymede,0.3147556001320482,2458668.5518562817,0.6074374140007421,1.6390796727500856,3.259999990463257,5.0541878992251235,0.9963547068870692,0.9962124869808714,0.9963547068870692,0.0,0.0023778437108722852
Ganymede,0.31533409999683504,2458668.5524347816,0.6432566054863855,1.5876133940182626,3.309999942779541,5.047467897169514,0.995145707941762,0.9950286268771861,0.995145707941762,0.0,0.002371551911973524
Ganymede,0.3159125002101064,2458668.553013182,0.5882527463836595,1.493143883999437,3.259999990463257,5.040747895113905,1.0005231058189645,1.0004303210158192,1.0005231058189645,0.0,0.0023830993065193052
Ganymede,0.31649190019816165,2458668.553592582,0.5921596101252362,1.616836232598871,3.3399999141693115,5.038460664875553,1.003257307951583,1.0031791572733877,1.003257307951583,0.0,0.002388627468259428
Ganymede,0.3170680000446737,2458668.5541686816,0.550489570829086,1.4943465567193925,3.440000057220459,5.037736216178237,0.9973705729345845,0.9973040499099659,0.9973705729345845,0.0,0.0023720034595600173
Ganymede,0.31764580002054577,2458668.5547464816,0.5497047078097239,1.40918463235721,3.359999895095825,5.037009729308793,0.9985839488962385,0.9985283818853058,0.9985839488962385,0.0,0.002375016794538072
Ganymede,0.3182256000116468,2458668.5553262816,0.5515025164932013,1.3886241330765188,3.2300000190734863,5.036280623437934,1.0007487552419916,1.0007039266797106,1.0007487552419916,0.0,0.0023765268268386244
Ganymede,0.31880409987643366,2458668.5559047814,0.4887783955782652,1.5603388859890401,3.0199999809265137,5.035553264153531,1.002019256894086,1.0019850212688204,1.002019256894086,0.0,0.0023785133575692564
Ganymede,0.3193810998462141,2458668.5564817814,0.5117986351251602,1.3836831613443792,3.299999952316284,5.0348276502845595,1.003789613902814,1.003765777783766,1.003789613902814,0.0,0.002382400241698692
Ganymede,0.31995889982208614,2458668.5570595814,0.44503580033779144,1.415043832268566,3.0399999618530273,5.034101164000629,0.9994540389255093,0.9994405449176513,0.9994540389255093,0.0,0.002370801324000965
Ganymede,0.32053670026361947,2458668.557637382,0.43850987823680043,1.3904706253670156,3.200000047683716,5.033374677716698,1.0025780976797183,1.0025746535793558,1.0025780976797183,0.0,0.0023770840881163213
Ganymede,0.32111510001122956,2458668.5582157816,0.4774630186147988,1.3682494065724313,3.049999952316284,5.0326473178467825,1.0010361735980966,1.0010426128359116,1.0010361735980966,0.0,0.002373601283830852
Ganymede,0.32169110020622615,2458668.558791782,0.43642933340743184,1.3197519979439676,3.299999952316284,5.031688822727732,0.9989268626211119,0.998943487320775,0.9989268626211119,0.0,0.0023670126397168736
Ganymede,0.3222689001820982,2458668.5593695818,0.43063981644809246,1.3438277426175773,3.0999999046325684,5.028752352877734,1.00068430659746,1.0007153594056255,1.00068430659746,0.0,0.002367899296865869
Ganymede,0.32284590015187864,2458668.5599465817,0.36741857044398785,1.3206205195747316,3.109999895095825,5.025819411710413,1.0014562478731142,1.0015015613337137,1.0014562478731142,0.0,0.0023691412190325516
Ganymede,0.3234244000166655,2458668.5605250816,0.33281182684004307,1.2766807391308248,3.0,5.025,1.003698266683414,1.0037531210321278,1.003698266683414,0.0,0.002377029586479018
Ganymede,0.3240008002147079,2458668.561101482,0.3283015415072441,1.126600535120815,3.2200000286102295,5.025,1.0011407642271828,1.0012029478975872,1.0011407642271828,0.0,0.0023754738338365063
Ganymede,0.32457850007340316,2458668.5616791816,0.33212025836110115,0.9452320947311819,3.049999952316284,5.031386207547803,0.9974241313013281,0.9974794862919519,0.9974241313013281,0.0,0.0023663001673154245
Ganymede,0.3251581999473274,2458668.5622588815,0.29982273280620575,0.9288544054143131,3.2699999809265137,5.051670594662426,1.0012377465951325,1.001256203667961,1.0012377465951325,0.0,0.0023745996250678714
Ganymede,0.32573599992319946,2458668.5628366815,0.2766760438680649,0.8269022251479328,3.240000009536743,5.071886128577798,1.0005300627485647,1.0005116182965328,1.0005300627485647,0.0,0.0023724754744841084
Ganymede,0.3263157999143005,2458668.5634164815,0.2127225026488304,0.840399834793061,3.200000047683716,5.059039996754528,0.9957867808768184,0.9958031712171599,0.9957867808768184,0.0,0.002362192714006784
Ganymede,0.3268943998962641,2458668.5639950815,0.1807512864470482,0.7972234967164695,3.309999942779541,5.042376670554751,1.0009594403147961,1.001019010804455,1.0009594403147961,0.0,0.002373030939510297
Ganymede,0.3274728001095355,2458668.5645734817,0.08558260649442673,0.6785971182398498,3.140000104904175,5.036433228917165,0.9960186091876034,0.9960973874492371,0.9960186091876034,0.0,0.0023570670772001204
Ganymede,0.32805060008540754,2458668.5651512817,0.0,0.6240914422087371,3.0799999237060547,5.041321227908655,1.0017383378580988,1.0018134107658796,1.0017383378580988,0.0,0.0023658298902447406
Ganymede,0.3286249001510442,2458668.5657255817,-0.12868419289588928,0.6089467969723046,3.2799999713897705,5.046179854027471,0.9975801496117236,0.9976507655094717,0.9975801496117236,0.0,0.0023531604027210076
Ganymede,0.32920260000973944,2458668.5663032816,-0.14988045021891594,0.4710310813970864,3.309999942779541,5.051067853018961,1.0021956757586739,1.0022622920462265,1.0021956757586739,0.0,0.0023631244900848146
Ganymede,0.3297803999856115,2458668.5668810816,-0.29045502468943596,0.5490078893490136,3.5899999141693115,5.055955855949945,0.9983586132256065,0.9984205440680055,0.9983586132256065,0.0,0.0023509816706220703
Ganymede,0.33035809984430675,2458668.5674587814,-0.3575685881078243,0.5881639835424721,3.680000066757202,5.060843854941434,1.0008536778486388,1.000911238428538,1.0008536778486388,0.0,0.002353462496053924
Ganymede,0.3309359002858401,2458668.568036582,-0.4038463793694973,0.5020266366191208,3.359999895095825,5.065731853932924,1.0023160009700056,1.0023690236781302,1.0023160009700056,0.0,0.002353283526591904
Ganymede,0.33151430003345017,2458668.5686149816,-0.5200400166213512,0.3144683581776917,3.430000066757202,5.070625730650543,0.997277420064992,0.997325452063779,0.997277420064992,0.0,0.0023407752583933187
Ganymede,0.33209110023453836,2458668.569191782,-0.5671790763735771,0.24814379634335637,3.5999999046325684,5.075504916992332,1.0041697643681105,1.0042133208457527,1.0041697643681105,0.0,0.0023563461640517293
Ganymede,0.3326681002043188,2458668.569768782,-0.6028918139636517,0.2823028494603932,3.619999885559082,5.08038704613668,0.9983124575190114,0.9983508794810201,0.9983124575190114,0.0,0.002343512529617026
Ganymede,0.33324590018019085,2458668.5703465817,-0.5532445646822453,0.2864271104335785,3.569999933242798,5.077988963636187,1.00283964163731,1.0028889486564845,1.00283964163731,0.0,0.0023545170084358163
Ganymede,0.3338236000388861,2458668.5709242816,-0.5353853348642588,0.10315275192260742,3.4100000858306885,5.074546206362662,0.9969692098448212,0.997031005598947,0.9969692098448212,0.0,0.0023394114371668635
Ganymede,0.33440070012584333,2458668.5715013817,-0.47297493927180767,-0.036523833870887756,3.5999999046325684,5.080774668277781,1.0015732938341573,1.0016273476932327,1.0015732938341573,0.0,0.002347740729061659
Ganymede,0.33498560003936295,2458668.5720862816,-0.5834277253597975,0.09629976749420166,3.509999990463257,5.095094341343304,1.0006571170580874,1.0006856173039997,1.0006571170580874,0.0,0.0023439516114052835
Ganymede,0.33556400025263433,2458668.572664682,-0.5315882209688425,0.0,3.450000047683716,5.107132500462681,0.9952873032208318,0.9952951113078252,0.9952873032208318,0.0,0.002330061299298615
Ganymede,0.3361417001113296,2458668.5732423817,-0.5564768686890602,0.135197713971138,3.569999933242798,5.10796450029102,0.9952586001367879,0.9952696876479413,0.9952586001367879,0.0,0.0023279203881729216
Ganymede,0.3367216998711229,2458668.5738223814,-0.503978542983532,0.07162733376026154,3.490000009536743,5.108799667137841,0.99833657699446,0.9983508767873891,0.99833657699446,0.0,0.0023333122982036225
Ganymede,0.3373007999733091,2458668.5744014815,-0.4797095041722059,-0.0511147677898407,3.6700000762939453,5.102346494151443,0.9977403443098651,0.9977732474896658,0.9977403443098651,0.0,0.002330173013849292
Ganymede,0.3378793999552727,2458668.5749800815,-0.5068732816725969,0.17727155983448029,3.5199999809265137,5.093598244963482,1.0030563594795627,1.0031129655746283,1.0030563594795627,0.0,0.0023439366789722712
Ganymede,0.3384578001685441,2458668.5755584817,-0.4977407371625304,0.0489770770072937,3.559999942779541,5.165409441230246,1.0003967281602475,1.0003049773787016,1.0003967281602475,0.0,0.0023341524645565477
Ganymede,0.3390347000211478,2458668.5761353816,-0.48460108134895563,-0.0479721799492836,3.700000047683716,5.379866200463165,0.9969415916180141,0.9964065905553389,0.9969415916180141,0.0,0.0023236478381068993
Ganymede,0.33961159987375145,2458668.5767122814,-0.5624095359817147,-0.07853446714580059,3.4800000190734863,5.594365893289047,0.9989643096675399,0.9979933682201071,0.9989643096675399,0.0,0.002326870740818242
Ganymede,0.340191600099206,2458668.5772922817,-0.5731810666620731,-0.16119245253503323,3.569999933242798,5.8099844563218435,0.997513699279069,0.9961167802480495,0.997513699279069,0.0,0.0023227604754445176
Ganymede,0.3407707002013922,2458668.577871382,-0.5171960145235062,-0.08925161324441433,3.5999999046325684,6.025301791726599,1.0022780146151027,1.000454184099531,1.0022780146151027,0.0,0.0023278836055321984
Ganymede,0.34134779982268815,2458668.5784484814,-0.603103406727314,-0.07922378089278936,3.4700000286102295,5.894988492670701,1.0034574692679525,1.0018936723753866,1.0034574692679525,0.0,0.002328226874980614
Ganymede,0.3419263001531363,2458668.5790269817,-0.610310550313443,-0.20730999018996954,3.319999933242798,5.464180487128343,0.9982877545451135,0.9976020707556593,0.9982877545451135,0.0,0.002320059855610886
Ganymede,0.3425030002370477,2458668.579603682,-0.6254190471954644,-0.15221998374909163,3.369999885559082,5.065090775337777,0.99840558524328,0.9985574255631033,0.99840558524328,0.0,0.0023241676612450438
Ganymede,0.34308440024033193,2458668.580185082,-0.6760436003096402,-0.3059794334694743,3.200000047683716,5.066389827951284,1.0007972805305283,1.000950695690348,1.0007972805305283,0.0,0.0023284243438969907
Ganymede,0.34366429988294844,2458668.5807649815,-0.7161241848953068,-0.38983388524502516,3.359999895095825,5.067685776716456,0.9988514201060811,0.9990056751174096,0.9988514201060811,0.0,0.002321274930867306
Ganymede,0.3442435001023114,2458668.5813441817,-0.7007193178869784,-0.3448158046230674,3.1600000858306885,5.076841009368957,0.9961449246044349,0.9962831477406154,0.9961449246044349,0.0,0.0023157473305738395
Ganymede,0.3448211999610067,2458668.5819218815,-0.7132241162471473,-0.49690189864486456,3.369999885559082,5.088489006965697,0.9988014190895321,0.9989190423624968,0.9988014190895321,0.0,0.002321866261376849
Ganymede,0.34540120018646125,2458668.5825018818,-0.7382532223127782,-0.5171204460784793,3.3499999046325684,5.091967992202821,1.0011134389017442,1.0012276386836485,1.0011134389017442,0.0,0.0023273630921041666
Ganymede,0.3459793000482023,2458668.5830799816,-0.7296399702318013,-0.6731695039197803,3.4000000953674316,5.080729245156183,1.0036405846713952,1.0037826366437015,1.0036405846713952,0.0,0.002331420832540292
Ganymede,0.3465569999068976,2458668.5836576815,-0.7500488464720547,-0.7814831389114261,3.259999990463257,5.069497251239432,0.9979986703422807,0.9981672613706887,0.9979986703422807,0.0,0.0023153124919725624
Ganymede,0.3471365000121296,2458668.5842371816,-0.8379868944175541,-0.806931016035378,3.2300000190734863,5.083358003846288,0.998270881905478,0.9984136031934446,0.998270881905478,0.0,0.0023155984350549546
Ganymede,0.34771259985864167,2458668.5848132814,-0.7871198472566903,-0.7457137340679765,3.25,5.0982890040152675,0.9965834075018727,0.9966977575590031,0.9965834075018727,0.0,0.002309660078998621
Ganymede,0.3482895998284221,2458668.5853902814,-0.7727126744575799,-0.7745871497318149,3.4000000953674316,5.108010270172991,1.000127918049023,1.0002254723070516,1.000127918049023,0.0,0.00231672101608934
Ganymede,0.34886820027604704,2458668.585968882,-0.870071638841182,-0.9346211506053805,3.440000057220459,5.1134843810227615,0.9994066177556383,0.9994958413181012,0.9994066177556383,0.0,0.002314516516666774
Ganymede,0.3494471001438797,2458668.5865477817,-0.9303172756917775,-0.8442768855020404,3.390000104904175,5.118961778520743,1.0005523787785302,1.000633375047875,1.0005523787785302,0.0,0.0023154066111593674
Ganymede,0.35002480000257497,2458668.5871254816,-0.8629668210633099,-0.9903165502473712,3.700000047683716,5.124428223461821,0.9997378216688916,0.9998104017561912,0.9997378216688916,0.0,0.002316728254810789
Ganymede,0.3506011000834406,2458668.5877017817,-0.9053796087391675,-0.8111675484105945,3.880000114440918,5.12988043360348,0.9997663918833328,0.9998306057823813,0.9997663918833328,0.0,0.0023178545237359568
Ganymede,0.3511797000654042,2458668.5882803816,-0.8959424602799118,-0.9180575637146831,3.309999942779541,5.135354544453251,0.998868486769327,0.9989241871890513,0.998868486769327,0.0,0.0023148463913009844
Ganymede,0.3517565999180079,2458668.5888572815,-0.9315404105000198,-0.9040747862309217,3.569999933242798,5.140813327891331,1.0006527590865293,1.000700081047269,1.0006527590865293,0.0,0.0023166732765638907
Ganymede,0.35233519989997153,2458668.5894358815,-0.831309865694493,-0.9277504626661539,3.450000047683716,5.146287438741101,0.9977200573792498,0.9977587031533834,0.9977200573792498,0.0,0.0023078610979898233
Ganymede,0.3529121002182365,2458668.590012782,-0.9060186552815139,-0.977248040959239,4.070000171661377,5.151746222179181,0.9989502599315396,0.9989803989567316,0.9989502599315396,0.0,0.0023080511890482902
Ganymede,0.35349140008911495,2458668.5905920817,-0.9502032096497715,-1.3178524654358625,3.880000114440918,5.157226901919677,0.9989205327206357,0.998942023929577,0.9989205327206357,0.0,0.0023057322761306192
Ganymede,0.3540690999478102,2458668.5911697815,-1.0126602868549526,-1.1438895743340254,3.8499999046325684,5.147285000147521,0.9978498097683446,0.9978948116586351,0.9978498097683446,0.0,0.0023035511856515215
Ganymede,0.35464760027825837,2458668.591748282,-0.9961873120628297,-1.0545528437942266,4.230000019073486,5.134789995762109,0.9985614133126696,0.9986352841045972,0.9985614133126696,0.0,0.0023023775728643727
Ganymede,0.35522530013695364,2458668.5923259817,-1.0299129127524793,-1.0319838784635067,3.6600000858306885,5.136155669050256,0.9992853111384452,0.9993589965413867,0.9992853111384452,0.0,0.0023011617906114937
Ganymede,0.3558031001128257,2458668.5929037817,-1.0081207952462137,-1.1952722631394863,4.019999980926514,5.154043679776411,0.9961231435345119,0.9961618541781596,0.9961231435345119,0.0,0.0022943612173416143
Ganymede,0.3563806002028287,2458668.593481282,-0.9913616380654275,-1.2304993569850922,3.7799999713897705,5.171823875221832,0.999828371953696,0.9998326349087636,0.999828371953696,0.0,0.0023001295809219014
Ganymede,0.35695990007370715,2458668.5940605816,-1.002428235951811,-1.3705031126737595,3.680000066757202,5.187806222003738,0.9988509719448116,0.9988244479967153,0.9988509719448116,0.0,0.0022949804793691267
Ganymede,0.3575397000648082,2458668.5946403816,-1.0440647476352751,-1.217912271618843,3.549999952316284,5.203804551145275,1.000766958143679,1.0007095240921182,1.000766958143679,0.0,0.0022966332636773145
Ganymede,0.3581175000406802,2458668.5952181816,-1.0445679271942936,-1.0794729143381119,3.700000047683716,5.198347685456186,0.9973872857527395,0.9973437392142569,0.9973872857527395,0.0,0.0022898009300959653
Ganymede,0.3586967002600432,2458668.595797382,-0.9732788721448742,-1.0634142756462097,3.5799999237060547,5.18250377238337,0.9989158747616494,0.9989075010982801,0.9989158747616494,0.0,0.002293022304151834
Ganymede,0.35927450023591523,2458668.596375182,-0.946846141887363,-1.2710039913654327,3.4800000190734863,5.166700997478048,0.9953667710811774,0.9953934238087976,0.9953667710811774,0.0,0.002285045555859473
